"1;A-Bomb;38;100;17;80;24;64;Richard Milhouse Jones;No alter egos found.;Rick Jones;Scarsdale; Arizona;Hulk Vol 2 #2 (April; 2008) (as A-Bomb);Marvel Comics;good;Male;Human;6'8;203 cm;980 lb;441 kg;Yellow;No Hair;Musician; adventurer;
"325;Hercules;63;100;46;85;89;100;Heracles;No alter egos found.;Spider-Herc;Thebes; Greece;-;Marvel Comics;good;Male;Demi-God;6'5;196 cm;325 lb;146 kg;Blue;Brown;Adventurer; Olympian God of Strength and Labor; later Olympian God of Heroes;
"326;Hiro Nakamura;0;15;0;0;0;0;Hiro Nakamura;No alter egos found.;Jotaro Kujo;Tokyo; Japan;-;NBC - Heroes;good;Male;0;-;0 cm;- lb;0 kg;-;-;Office worker;-;-;
"327;Hit-Girl;56;7;29;20;27;65;Mindy McCready;No alter egos found.;Hit Girl;-;-;Icon Comics;good;Female;Human;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"328;Hobgoblin;0;53;0;0;0;0;Roderick Kingsley;No alter egos found.;-;-;-;Marvel Comics;bad;Male;0;5'11;180 cm;185 lb;83 kg;Blue;Grey;Fashion designer;-;-;Daniel Kingsley (brother);
"329;Hollow;0;0;0;0;0;0;Monet St. Croix;No alter egos found.;Penace;-;Generation X #1 (1994);Marvel Comics;good;Female;0;5'7;170 cm;- lb;0 kg;Blue;Red;-;Massachusetts Academy"	" Phil Urich's aprtment;Generation X; The Loners;
"330;Hope Summers;63;10;12;32;93;75;Hope Summers;No alter egos found.;Mutant Messiah;-;X-Men Vol 2 #205 (2008);Marvel Comics;good;Female;0;5'6;168 cm;106 lb;48 kg;Green;Red;-;-;X-Men; formerly Cable;
"331;Howard the Duck;0;44;0;0;0;0;Howard (Last name unrevealed);No alter egos found.;Duckman;New Stork; New Stork; Duckworld;FEAR #19;Marvel Comics;good;Male;0;2'7';79 cm;40 lb;18 kg;Brown;Yellow;Many and various; including former candidate for the United States presidency but usually unemployed;
"332;Hulk;88;100;63;100;98;85;Bruce Banner;No alter egos found.;Annihilator;Dayton; Ohio;Incredible Hulk #1 (May; 1962);Marvel Comics;good;Male;Human / Radiation;8'0;244 cm;1400 lb;630 kg;Green;Green;Nuclear physicist; Agent of S.H.I.E.L.D.;
"333;Human Torch;63;11;63;70;87;42;Johnny Storm;No alter egos found.;Matchstick Johnny;Glenville; Long Island; New York;Fantastic Four #1 (1961);Marvel Comics;good;Male;Human / Radiation;5'10;178 cm;170 lb;77 kg;Blue;Blond;Adventurer;Pier Four;
"334;Huntress;69;10;23;28;34;95;Helena Rosa Bertinelli;Batgirl III;Batgirl;-;Huntress #1 (April 1989);Batgirl III;good;Female;0;5'11;180 cm;130 lb;59 kg;Blue;Black;Vigilante"	" High school English teacher;Mobile"	" primarily Gotham City and Metropolis;Batman Family; Birds of Prey;
"335;Husk;63;63;35;78;48;64;Paige Elisabeth Guthrie;No alter egos found.;Hayseed;Cumberland; Kentucky;Rom Annual #3 (November; 1984);Marvel Comics;good;Female;Mutant;5'7;170 cm;128 lb;58 kg;Blue;Blond;Adventurer"	" formerly student; activist;
"336;Hybrid;63;63;58;75;100;80;Scott Washington;No alter egos found.;Guardsman Number Six;Bedford-Stuyvesant; Brooklyn; New York City;Venom Along Came A Spider #2 (as Hybrid);Marvel Comics;good;Male;Symbiote;5'9;175 cm;172 lb;77 kg;Brown;Black;-;Bedford-Stuyvesant;
"337;Hydro-Man;38;13;25;80;66;50;Morris Bench;No alter egos found.;Morrie;Bronx; New York;Amazing Spider-Man #212 (January; 1981);Marvel Comics;bad;Male;0;6'2;188 cm;265 lb;119 kg;Brown;Brown;Professional Criminal"	" former crewman of cargo ship;-;
"338;Hyperion;88;100;100;95;87;80;Mark Milton;No alter egos found.;Mark Milton;-;Avengers #85;Marvel Comics;good;Male;Eternal;6'0;183 cm;460 lb;207 kg;Blue;Red;Adventurer"	" (Formerly) Cartoonist; government agent;-;Squadron Supreme;
"339;Iceman;63;32;53;100;100;64;Bobby Drake;No alter egos found.;Bobby Drake;Fort Washington; Long Island; New York;X-Men #1;Marvel Comics;good;Male;Mutant;5'8;173 cm;145 lb;65 kg;Brown;Brown;Adventurer; formerly teacher;
"340;Impulse;50;10;100;60;74;60;Bartholomew Allen II;Flash IV; Kid Flash II;Flash IV;-;Flash Vol 2 #92 (July; 1994);Flash IV;good;Male;Human;5'7;170 cm;145 lb;65 kg;Yellow;Auburn;Adventurer; Student;
"341;Indiana Jones;69;10;17;30;19;30;Indiana Jones;No alter egos found.;Indy;Princeton; New Jersey;Raiders of the Lost Ark (1981);George Lucas;good;Male;Human;6'0;183 cm;176 lb;79 kg;-;-;Archaeologist;-;-;
"342;Indigo;75;63;50;50;100;50;Iroque;No alter egos found.;Indigo-1;-;Green Lantern Vol 4 #25 (January; 2008);DC Comics;neutral;Female;Alien;-;0 cm;- lb;0 kg;-;Purple;Leader of the Indigo Tribe;-;Indigo Tribe"	" formerly the New Guardians;
"343;Ink;38;28;17;40;73;50;Eric Gitter;No alter egos found.;-;-;Young X-Men #1 (May; 2008);Marvel Comics;good;Male;Mutant;5'11;180 cm;180 lb;81 kg;Blue;No Hair;-;-;Formerly X-Men;
"344;Invisible Woman;88;10;27;85;93;56;Susan Storm Richards;No alter egos found.;Invisible Girl;Glenville; Long Island; New York;FANTASTIC FOUR #1;Marvel Comics;good;Female;Human / Radiation;5'6;168 cm;120 lb;54 kg;blue;Blond;Member of the Fantastic Four; financial manager for Fantastic Four Inc;
"345;Iron Fist;75;55;33;50;95;100;Danny Rand;No alter egos found.;Daredevil;-;Marvel Premiere #15 (May 1974);Marvel Comics;good;Male;Human;5'11;180 cm;175 lb;79 kg;Blue;Blond;Adventurer"	" formerly co-owner of Rand-Meachum; Inc.; bodyguard; private investigator;
"346;Iron Man;100;85;58;85;100;64;Tony Stark;No alter egos found.;Iron Knight;Long Island; New York;Tales of Suspence #39 (March; 1963);Marvel Comics;good;Male;Human;6'6;198 cm;425 lb;191 kg;Blue;Black;Inventor; Industrialist"	" former United States Secretary of Defense;
"347;Iron Monger;88;63;25;90;57;56;Obadiah Stane;No alter egos found.;-;-;-;Marvel Comics;bad;Male;0;-;0 cm;4230 lb;2 tons;Blue;No Hair;CEO Stane International;-;Stane International;Zebediah (father;
"348;Isis;75;48;75;46;50;56;Adrianna Tomaz;No alter egos found.;-;-;(as Adrianna) 52 Week Three"	" (as Isis) 52 Week Twelve;DC Comics;good;Female;0;-;0 cm;- lb;0 kg;-;-;Adventurer; formerly First Lady of Kahndaq; former slave;Shiruta;
"349;Jack Bauer;0;43;0;0;0;0;Kiefer Sutherland;No alter egos found.;-;Enola; Pennsylvania;24: Season 1;0;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;
"350;Jack of Hearts;63;55;100;30;77;30;Jonathan Hart;No alter egos found.;-;New Haven; Connecticut;Deadly Hands of Kung Fu #22 (March; 1976);Marvel Comics;good;Male;Human;5'1;155 cm;175 lb;79 kg;Blue / White;Brown;Adventurer;Avengers Mansion;
"351;Jack-Jack;6;34;67;80;100;6;Jack-Jack Parr;No alter egos found.;-;-;The Incredibles (Movie; 2004);Dark Horse Comics;good;Male;Human;2'4;71 cm;30 lb;14 kg;Blue;Brown;-;-;Incredible Family (genetic member);
"352;James Bond;88;13;17;35;25;90;James Bond;No alter egos found.;007;-;Casino Royale; 1953 novel;Titan Books;good;Male;Human;6'0;183 cm;- lb;0 kg;blue;Blond;00 Agent;London;Secret Intelligence Service;
"353;James T. Kirk;69;11;17;30;30;75;James T. Kirk;No alter egos found.;Jim;Riverside; Iowa; Earth;Star Trek S01E01: The Man Trap;Star Trek;good;Male;Human;5'10;178 cm;170 lb;77 kg;Hazel;Brown;Captain;-;
"354;Jar Jar Binks;10;6;33;10;21;15;Jar Jar Binks;No alter egos found.;-;Naboo;-;George Lucas;good;Male;Gungan;6'4;193 cm;- lb;0 kg;Yellow;-;-;-;-;-;
"355;Jason Bourne;88;12;29;30;26;100;Jason Bourne;No alter egos found.;-;-;-;0;good;Male;Human;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"356;Jean Grey;94;80;21;20;92;70;Jean Grey;Phoenix; White Phoenix of The Crown;Redd Dayspring;-;X-Men #1 (September; 1963);Phoenix;good;Female;Mutant;5'6;168 cm;115 lb;52 kg;Green;Red;Adventurer;Xavier Institute of Higher Learning;
"357;Jean-Luc Picard;75;10;17;30;26;65;Jean-Luc Picard;No alter egos found.;Locutus;La Barre; France; Earth;Star Trek: The Next Generation (1987);Star Trek;good;Male;Human;-;0 cm;- lb;0 kg;-;-;Commanding officer USS Enterprise (NCC-1701-E);-;
"358;Jennifer Kale;75;10;35;42;74;72;Jennifer Kale;No alter egos found.;Wendy the Good Little Witch;Citrusville; Florida;(Adventures into) Fear#11 (1972);Marvel Comics;good;Female;0;5'6;168 cm;122 lb;55 kg;Blue;Blond;Sorceress; student;-;
"359;Jesse Quick;0;42;0;0;0;0;Jesse Chambers;Liberty Belle II;-;-;-;Liberty Belle II;good;Female;Human;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"360;Jessica Cruz;56;90;46;50;100;55;Jessica Cruz;No alter egos found.;Green Lantern;-;Green Lantern Vol 5 #20 (July; 2013);DC Comics;good;Female;Human;-;0 cm;- lb;0 kg;Green;Brown;-;-;-;
"361;Jessica Jones;56;44;50;70;18;55;Jessica Campbell Jones Cage;Power Woman;Knightress;Forrest Hills; New York City;Amazing Spider-Man #4 (September; 1963);Power Woman;good;Female;Human;5'7;170 cm;124 lb;56 kg;Brown;Brown;Special Consultant to The Pulse; a Daily Bugle supplement"	" formerly private investigator;
"362;Jessica Sanders;0;0;0;0;0;0;;No alter egos found.;-;-;-;NBC - Heroes;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"363;Jigsaw;0;0;0;0;0;0;Billy Russo;No alter egos found.;Billy the Beaut;-;Amazing Spider-Man #162 (Nov. 1976);Marvel Comics;bad;Male;0;6'2;188 cm;250 lb;113 kg;Blue;Black;Professional mobster;Manhattan; New York;The Maggia crime family;
"364;Jim Powell;38;38;23;80;23;20;Jim Powell;No alter egos found.;-;-;No Ordinary Family S01E01 (2010);ABC Studios;good;Male;0;-;0 cm;- lb;0 kg;-;-;Police Sketch Artist;-;-;Stephanie Powell (wife);
"365;JJ Powell;88;10;8;10;14;10;JJ Powell;No alter egos found.;-;-;No Ordinary Family S01E01 (2010);ABC Studios;good;Male;0;-;0 cm;- lb;0 kg;-;-;Student;-;-;Jim Powell and Stephanie Powell (parents);
"366;Johann Krauss;0;30;0;0;0;0;Johann Krauss;No alter egos found.;-;-;B.P.R.D. - Hollow Earth and Other Stories (2003);Dark Horse Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;Bureau for Paranormal Research and Defense;-;
"367;John Constantine;63;10;8;40;54;65;John Constantine;No alter egos found.;Hellblazer;-;Swamp Thing Vol 2 #37 (June; 1985);DC Comics;good;Male;Human;6'0;183 cm;- lb;0 kg;Blue;Blond;-;-;Justice League Dark;
"368;John Stewart;56;85;42;64;100;65;John Stewart;No alter egos found.;Green Lantern;-;Green Lantern Vol 2 #87;DC Comics;good;Male;Human;6'1;185 cm;201 lb;90 kg;Green;Black;Architect;Detroit; Michigan á Oa á formerly New York City;Green Lantern Corps;
"369;John Wraith;75;12;35;28;87;80;John Wraith;No alter egos found.;Wraith-Man;-;Wolverine Vol 2 #60 (September; 1992);Marvel Comics;good;Male;0;6'0;183 cm;195 lb;88 kg;Brown;Black;Former Spy; Government Operative; Mercenary;
"370;Joker;100;10;12;60;43;70;Jack Napier;No alter egos found.;Red Hood I;-;Batman #1 (Spring 1940);DC Comics;bad;Male;Human;6'5;196 cm;192 lb;86 kg;Green;Green;-;Arkham Asylum; Gotham City"	" Ha-Hacienda;Black Glove;
"371;Jolt;63;12;27;32;31;42;Helen Takahama;No alter egos found.;Holly Tsuruta;Ojai; California;Thunderbolts #1 (1997);Marvel Comics;good;Female;0;5'5;165 cm;109 lb;49 kg;Blue;Black;Adventurer;-;Young Allies"	" formerly Redeemers;
"372;Jubilee;56;8;22;20;66;90;Jubilation Lee;No alter egos found.;Jubes;Beverly Hills; California;Uncanny X-Men #244 (May; 1989);Marvel Comics;good;Female;Mutant;5'5;165 cm;115 lb;52 kg;Red;Black;Student; Adventurer;
"373;Judge Dredd;75;18;38;50;52;95;Joseph Dredd;No alter egos found.;The Dead Man;Mega City One;2000 AD no. 2 (5 March 1977);Rebellion;good;Male;Human;6'2;188 cm;- lb;0 kg;-;-;Mega-City Judge;Mega City One;-;Rico Dredd (brother);
"374;Juggernaut;44;100;42;100;85;70;Cain Marko;No alter egos found.;Kuurth;Berkeley; California;X-Men #12 (July; 1965);Marvel Comics;neutral;Male;Human;9'5;287 cm;1900 lb;855 kg;Blue;Red;Adventurer formerly Professional criminal; mercenary;
"375;Junkpile;50;38;17;90;81;30;;No alter egos found.;-;-;X-Men 2099 #1 (October; 1993);Marvel Comics;bad;Male;Mutant;-;0 cm;- lb;0 kg;-;-;Mercenary"	" Former member of S.H.I.E.L.D.;-;Former member of X-Men;
"376;Justice;50;10;33;70;55;30;Vance Astrovik;No alter egos found.;Marvel Boy;-;Giant-Size Defenders #5 (July; 1975);Marvel Comics;good;Male;Human;5'10;178 cm;180 lb;81 kg;Hazel;Brown;Adventurer;Mobile; formerly New Warriors and Avengers Headquarters;
"377;Jyn Erso;0;0;0;0;0;0;Jyn Erso;No alter egos found.;-;-;Star Wars : Rogue One (2016);George Lucas;good;Female;Human;-;0 cm;- lb;0 kg;Green;Brown;-;-;-;-;
"378;K-2SO;0;0;0;0;0;0;;No alter egos found.;Kaytoo Esso;Galactic Empire;Rogue One: A Star Wars Story (2016);George Lucas;good;Male;Android;7'0;213 cm;- lb;0 kg;White;No Hair;-;-;-;-;
"379;Kang;100;48;58;70;100;70;Nathaniel Richards;Iron Lad;Blue Man;Other Earth; 31st century;(As Rama-Tut) Fantastic Four #19 (1963)"	" (as Kang) Avengers #8 (1964);Iron Lad;bad;Male;0;6'3;191 cm;230 lb;104 kg;Brown;Brown;-;-;Formerly the Council of Kangs;
"380;Kathryn Janeway;75;8;21;25;21;50;Kathryn Janeway;No alter egos found.;-;Bloomington; Indiana; Earth;-;Star Trek;good;Female;Human;-;0 cm;- lb;0 kg;-;-;Fleet Commander;-;
"381;Katniss Everdeen;56;8;21;25;24;55;Katniss Everdeen;No alter egos found.;-;-;-;;good;Female;Human;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"382;Kevin 11;25;7;12;14;100;40;Kevin Ethan Levin;No alter egos found.;Kevin 11;000;-;Ben 10 S01;DC Comics;good;Male;Human;-;0 cm;- lb;0 kg;-;Black;-;-;-;
"383;Kick-Ass;38;10;23;35;22;56;Dave Lizewski;No alter egos found.;Kickass;New York City;Kick Ass #1;Icon Comics;good;Male;Human;-;0 cm;- lb;0 kg;Blue;Blond;Student;-;-;Mother (unnamed;
"384;Kid Flash;25;4;92;42;20;30;Wallace Rudolph West;No alter egos found.;Kid Lantern;Blue Valley; Nebraska;Flash #110 (January; 1960);DC Comics;good;Male;Human;-;0 cm;- lb;0 kg;Green;Red;-;-;
"385;Kid Flash II;0;47;0;0;0;0;Bartholomew Allen II;Flash IV; Impulse;-;-;-;Flash IV;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;
"386;Killer Croc;19;53;35;90;53;60;Waylon Jones;No alter egos found.;-;-;Batman #357 (March; 1983);DC Comics;bad;Male;Metahuman;8'0;244 cm;790 lb;356 kg;Red;No Hair;-;Gotham City;Secret Society of Super-Villains;
"387;Killer Frost;88;10;13;35;59;30;Caitlin Snow;No alter egos found.;-;-;Fury of Firestorm: The Nuclear Men #19;DC Comics;bad;Female;Human;-;0 cm;- lb;0 kg;Blue;Blond;Scientist;Pittsburgh;-;-;
"388;Kilowog;81;90;53;42;100;80;;No alter egos found.;Kilo Wog;Bolovax Vik;Green Lantern Corps #201 (June; 1986);DC Comics;good;Male;Bolovaxian;7'8;234 cm;720 lb;324 kg;Red;No Hair;-;Oa; formerly Earth;
"389;King Kong;56;100;71;75;47;75;King Kong;No alter egos found.;the 8th Wonder of the World;Skull Island;King Kong (1933);;good;Male;Animal;100'0;30.5 meters;20000000 lb;9;000 tons;Yellow;Black;-;Skull Island;-;
"390;King Shark;50;88;50;90;86;40;Nanaue;No alter egos found.;-;-;Superboy Vol 4 #0;DC Comics;bad;Male;Animal;-;0 cm;- lb;0 kg;Black;No Hair;Professional Criminal;Honolulu; Hawaii;-;
"391;Kingpin;75;18;25;40;13;70;Wilson Grant Fisk;No alter egos found.;The Brain Washer;New York City area;Amazing Spider-Man #50 (July; 1967);Marvel Comics;bad;Male;Human;6'7;201 cm;450 lb;203 kg;Blue;No Hair;Criminal organizer and mastermind; president and owner of legitimate businesses;A penthouse in New York City"	" formerly Fisk Tower in New York City;
"392;Klaw;63;38;33;100;62;60;Ulysses Klaw;No alter egos found.;-;Vlaardingen; Netherlands;Fantastic Four #53 (August; 1966);Marvel Comics;bad;Male;Human;6'2;188 cm;216 lb;97 kg;Red;No Hair;Criminal; former Scientist;
"393;Kool-Aid Man;25;18;8;10;9;14;;No alter egos found.;Pitcher Man;-;As Pitcher-Man in 1954;0;good;Male;0;-;0 cm;- lb;0 kg;Black;No Hair;-;-;-;-;
"394;Kraven II;50;34;23;28;43;85;Alyosha Kravinoff;No alter egos found.;-;-;Spectacular Spider-Man #243 (1997);Marvel Comics;bad;Male;Human;6'3;191 cm;220 lb;99 kg;Brown;Black;-;-;Formerly the Sinister Six;Sergei Kravinoff (Kraven the Hunter;
"395;Kraven the Hunter;63;32;35;42;25;85;Sergei Kravinoff;No alter egos found.;Kraven the Hunter;Volgograd (formerly Stalingrad); Russia;The Amazing Spider-Man #15 (1964);Marvel Comics;bad;Male;Human;6'0;183 cm;235 lb;106 kg;Brown;Black;Professional game hunter; mercenary;-;
"396;Krypto;9;80;100;90;82;40;Krypto the Superdog;No alter egos found.;-;-;Adventure Comics #210 (March; 1955);DC Comics;good;Male;Kryptonian;0'25;64 cm;40 lb;18 kg;Blue;White;-;Smallville; Kansas;
"397;Kyle Rayner;69;90;50;60;100;60;Kyle Rayner;No alter egos found.;Ion;North Hollywood; Los Angeles; California;Green Lantern Vol 3 #48;DC Comics;good;Male;Human;5'11;180 cm;175 lb;79 kg;Green;Black;Green Lantern; Adventurer;
"398;Kylo Ren;56;44;33;30;100;70;Ben Solo;No alter egos found.;-;-;Star Wars: Episode VII - The Force Awakens (2015);George Lucas;bad;Male;Human;-;0 cm;- lb;0 kg;-;-;-;-;-;Han Solo (Father);
"399;Lady Bullseye;0;63;0;0;0;0;;No alter egos found.;-;-;-;Marvel Comics;bad;Female;0;-;0 cm;- lb;0 kg;-;Black;-;-;-;-;
"400;Lady Deathstrike;63;28;42;85;48;90;Yuriko Oyama;No alter egos found.;Ana Cortes;Osaka; Japan;Alpha Flight Vol. 1 #33 (1985);Marvel Comics;bad;Female;Cyborg;5'9;175 cm;128 lb;58 kg;Brown;Black;-;-;Ally of Reverend William Stryker;
"401;Leader;100;10;12;14;59;42;Samuel Sterns;No alter egos found.;-;Boise; Idaho;-;Marvel Comics;bad;Male;0;5'10;178 cm;140 lb;63 kg;Green;No Hair;-;-;Leader of Freehold;
"402;Leech;25;5;12;14;62;14;;No alter egos found.;-;-;Uncanny X-Men #179;Marvel Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;Survivor; former student;-;198"	" formerly Generation X;
"403;Legion;50;100;42;30;100;75;David Haller;No alter egos found.;Jack Wayne;Israel;New Mutants #25 (March; 1985);Marvel Comics;good;Male;Mutant;5'9;175 cm;130 lb;59 kg;Green / Blue;Black;Adventurer; Student;formerly Ruth Aldine's mind;
"404;Leonardo;75;16;50;65;59;80;Leonardo;No alter egos found.;Leo;-;Teenage Mutant Ninja Turtles #1;IDW Publishing;good;Male;Mutant;-;0 cm;- lb;0 kg;Blue;No Hair;Ninja;New York; New York;-;
"405;Lex Luthor;100;53;25;65;68;70;Lex Luthor;No alter egos found.;-;-;Action Comics #23;DC Comics;bad;Male;Human;6'2';188 cm;210 lb;95 kg;Green;No Hair;Owner of LexCorp;-;Injustice Gang; Injustice League;
"406;Light Lass;38;10;35;28;67;42;Ayla Ranzz;No alter egos found.;-;-;Teen Titans/Legion Special #1;DC Comics;good;Female;0;5'5;165 cm;120 lb;54 kg;Blue;Red;-;United Planets;Legion of Super-Heroes; formerly the Wanderers;
"407;Lightning Lad;38;10;23;28;60;42;Garth Ranzz;No alter egos found.;Lightning Boy;-;Teen Titans/Legion Special #1;DC Comics;good;Male;0;5'1;155 cm;145 lb;65 kg;Blue;Red;Legionnaire;Earth; 31st century;Legion of Super-Heroes;
"408;Lightning Lord;44;10;23;42;66;42;Mekt Ranzz;No alter egos found.;-;-;Supergirl and the Legion of Super-Heroes #25 (Feb. 2007);DC Comics;bad;Male;0;6'3;191 cm;210 lb;95 kg;Blue;Red;-;-;The Wanderers; former ally of the Legion of Super-Heroes.;
"409;Living Brain;75;53;35;56;31;28;;No alter egos found.;-;-;Amazing Spider-Man #8 (1964);Marvel Comics;bad;-;0;6'6;198 cm;800 lb;360 kg;Yellow;-;Robot;-;-;-;
"410;Living Tribunal;100;100;100;100;100;30;;No alter egos found.;Living Trinity;-;Strange Tales #157;Marvel Comics;neutral;-;Cosmic Entity;-;0 cm;- lb;0 kg;Blue;No Hair;-;-;-;One-Above-All (creator);
"411;Liz Sherman;0;0;0;0;0;0;Elizabeth Anne Sherman;No alter egos found.;-;-;-;Dark Horse Comics;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;B.P.R.D.;-;
"412;Lizard;50;51;27;70;63;56;Curtis Connors;No alter egos found.;-;Coral Gables; Florida;Amazing Spider-Man #6;Marvel Comics;bad;Male;Human;6'8;203 cm;510 lb;230 kg;Red;No Hair;Research biologist;Florida;-;
"413;Lobo;94;100;54;100;100;85;Lobo;No alter egos found.;The Main Man;-;Omega Men # 3;DC Comics;neutral;Male;Czarnian;7'6;229 cm;640 lb;288 kg;Red;Black;Assassin; Bounty Hunter; Priest;Mobile throughout several galaxies;
"414;Loki;88;63;46;85;100;60;Loki Laufeyson;No alter egos found.;God of Mischief;Jotunheim; Asgard;Journey into Mystery Vol. 1 #85;Marvel Comics;bad;Male;Asgardian;6'4;193 cm;525 lb;236 kg;Green;Black;God of evil"	" former god of mischief and madness;Asgard;Asgardians;
"415;Longshot;50;10;27;10;71;70;;No alter egos found.;The Lost Messiah;-;Longshot #1 (September; 1985);Marvel Comics;good;Male;Human;6'2;188 cm;80 lb;36 kg;Blue;Blond;freedom fighter; stuntman rebel; adventurer;
"416;Luke Cage;50;63;29;95;44;70;Luke Cage;Power Man;Carl Lucas;Harlem; New York City;Hero for Hire #1 (1972);Power Man;good;Male;Human;6'6;198 cm;425 lb;191 kg;Brown;Black;Adventurer; bar owner; bodyguard;
"417;Luke Campbell;0;0;0;0;0;0;Luke Campbell;No alter egos found.;-;-;-;NBC - Heroes;bad;Male;0;-;0 cm;- lb;0 kg;-;-;-;Newark; NJ;-;
"418;Luke Skywalker;69;38;42;25;100;100;Luke Skywalker;No alter egos found.;General Skywalker;Tatooine;Star Wars: Episode IV - A New Hope (1977);George Lucas;good;Male;Human;5'6;168 cm;170 lb;77 kg;Blue;Blond;-;-;Alliance to Restore the Republic; Jedi Order;
"419;Luna;38;6;83;14;53;14;Luna Maximoff;No alter egos found.;-;Attilan; Blue Area of the Moon;-;Marvel Comics;good;Female;Human;-;0 cm;- lb;0 kg;-;-;-;-;-;
"420;Lyja;0;0;0;0;0;0;Lyja;No alter egos found.;Alicia Masters;-;Fantastic Four #265 (as Alicia); Fantastic Four #357 (as Lyja);Marvel Comics;good;Female;0;-;0 cm;- lb;0 kg;Green;Green;Former Skrull Liason Officer;-;Former lover of Paibok;
"421;Mach-IV;75;36;60;84;60;56;Abner Jenkins;No alter egos found.;Beetle;Baltimore; Maryland;(Beetle) Strange Tales #123 (1964)"	 (MACH-I) Incredible Hulk #449 (1997)	 (MACH-II) Thunderbolts #37 (2000)	 (MACH-III) Thunderbolts #57 (2001)	" (MACH-IV) New Thunderbolts #1 (2005);Marvel Comics;bad;Male;0;5'11;180 cm;175 lb;79 kg;Brown;Brown;Adventurer"	" former master mechanic; professional criminal; mercenary;
"422;Machine Man;63;32;35;84;51;64;X-51; Aaron Stack;No alter egos found.;Sir McHinery;Central City; California;First appearance unknown;Marvel Comics;good;-;0;6';183 cm;850 lb;383 kg;Red;Black;Insurance Investigator;Garvin's Garage;
"423;Magneto;88;80;27;84;91;80;Erik Magnus Lensherr;No alter egos found.;The Creator;Unrevealed; probably somewhere in Northern Europe;X-MEN Vol. 1 #1;Marvel Comics;bad;Male;Mutant;6'2;188 cm;190 lb;86 kg;Grey;White;Currently Revolutionary and Conqueror; formerly Volunteer Orderly; Secret Agent;
"424;Magog;50;48;23;64;66;72;David Reid;No alter egos found.;-;-;-;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;Blue;Blond;-;-;formerly Justice Society of America; formerally United States Marine Corps;
"425;Magus;88;100;70;99;100;74;;No alter egos found.;Warlock's Father;Kvch (Technarchy?s home planet);New Mutants #18 (1984);Marvel Comics;bad;Male;0;6'0;183 cm;- lb;0 kg;Black;-;Ruler of the Technarchy;-;-;Warlock (son;
"426;Man of Miracles;100;100;100;100;100;100;;No alter egos found.;Mother Of Existence;-;Spawn #75;Image Comics;-;-;God / Eternal;-;0 cm;- lb;0 kg;Blue;Silver;-;-;-;-;
"427;Man-Bat;38;18;50;70;33;30;Robert Kirkland Langstrom;No alter egos found.;Kirk Langstrom;Chicago; Illinois;Detective Comics #400 (June; 1970);DC Comics;neutral;Male;Human;-;0 cm;- lb;0 kg;Brown;Brown;Zoologist;Gotham City;
"428;Man-Thing;50;32;8;100;100;40;Dr. Theodore Sallis;No alter egos found.;the Vagornus Koth"	 the Swamp Walker	 Mr. Salad	" Walking Mulch Heap;-;Savage Tales #1 (May; 1971);Marvel Comics;good;Male;0;7'0;213 cm;500 lb;225 kg;Red;No Hair;-;Man-Thing's Swamp; Citrusville;
"429;Man-Wolf;63;44;35;42;45;70;John Jameson;No alter egos found.;Stargod;New York; New York;AMAZING SPIDER-MAN #1; (as Man-Wolf) AMAZING SPIDER-MAN #124;Marvel Comics;good;Male;0;6'2';188 cm;200 lb;90 kg;Brown;Auburn;Employed by Dept. of Social Services; Queens"	" former astronaut;
"430;Mandarin;100;28;23;28;100;95;Khan;No alter egos found.;Tem Borjigin;China;Tales of Suspense #50 (February; 1964);Marvel Comics;bad;Male;Human;6'2;188 cm;215 lb;97 kg;Blue;White;Would-be conqueror"	" former janitor; businessman and crimelord; government administrator;
"431;Mantis;63;8;33;80;100;80;;No alter egos found.;Celestial Madonna;Vietnam;Avengers #112;Marvel Comics;good;Female;Human-Kree;5'6;168 cm;115 lb;52 kg;Green;Black;Celestial Madonna; former adventuress; former bar-maid/prostitute/exotic dancer;Mobile;
"432;Martian Manhunter;100;95;92;100;100;85;J'onn J'onzz;No alter egos found.;ohn Jones"	 J'Onn J'Onzz (alternate spelling)	 Big Green Buddy	 J.J.	 Jolly Green Giant	 Light to the Light	 Manhunter	 Manhunter from Mars	 Son of Mars	" Bronze Wraith;-;Detective Comics #225 (1955);DC Comics;good;Male;Martian;6'7;201 cm;300 lb;135 kg;Red;No Hair;-;-;Darkstars; Justice League of Aliens;
"433;Marvel Girl;63;85;47;42;100;80;Rachel Anne Summers;No alter egos found.;Rachel Grey;-;UNCANNY X-MEN #141;Marvel Comics;good;Female;0;5'7';170 cm;125 lb;56 kg;Green;Red;Adventurer;Xavier Institute of Higher Learning; Salem Center; Westchester County;
